tag,runner,design,block,i,chat_id,turn,prompt_tokens,ttft_s,cpu_s,matched_tokens,cached_tokens,ssd_read_ios,ssd_read_bytes,store_ios,store_bytes
v2-C-b16,v2,C,16,550,550,1,2032,1.1579,0.1702,0,112,0,0,80,419430400
v2-C-b16,v2,C,16,551,551,1,1264,0.4984,0.0849,0,112,0,0,35,183500800
v2-C-b16,v2,C,16,552,552,1,2032,1.4826,0.484,16,96,1,5242880,96,503316480
v2-C-b16,v2,C,16,553,553,1,2032,4.0428,4.3346,1744,2032,109,571473920,231,1211105280
v2-C-b16,v2,C,16,554,554,1,1584,0.7683,0.1108,0,16,0,0,52,272629760
v2-C-b16,v2,C,16,555,555,1,1776,3.0569,3.2311,1760,1776,110,576716800,134,702545920
v2-C-b16,v2,C,16,556,556,1,112,0.0343,0.0269,0,16,0,0,0,0
v2-C-b16,v2,C,16,557,557,1,272,0.1655,0.1608,144,160,9,47185920,6,31457280
v2-C-b16,v2,C,16,558,558,1,64,0.0511,0.059,0,16,0,0,7,36700160
v2-C-b16,v2,C,16,559,559,1,2032,0.7571,0.8193,2032,2032,127,665845760,3,15728640
v2-C-b16,v2,C,16,560,560,1,2032,1.1835,0.0693,0,16,0,0,0,0
v2-C-b16,v2,C,16,561,561,1,1456,0.6417,0.0576,0,112,0,0,0,0
v2-C-b16,v2,C,16,562,562,1,512,0.1789,0.2663,16,128,1,5242880,42,220200960
v2-C-b16,v2,C,16,563,563,1,1120,0.4243,0.0942,0,16,0,0,49,256901120
v2-C-b16,v2,C,16,564,564,1,2032,1.6495,0.6151,16,32,1,5242880,129,676331520
v2-C-b16,v2,C,16,565,565,1,2032,1.1719,0.1236,0,32,0,0,77,403701760
v2-C-b16,v2,C,16,566,566,1,2032,2.3909,1.5858,592,592,37,193986560,135,707788800
v2-C-b16,v2,C,16,567,567,2,2032,2.803,2.7213,1632,1744,102,534773760,153,802160640
v2-C-b16,v2,C,16,568,568,1,2032,2.6411,1.6514,0,16,0,0,76,398458880
v2-C-b16,v2,C,16,569,569,1,2032,1.1677,0.099,0,112,0,0,33,173015040
v2-C-b16,v2,C,16,570,570,1,752,0.2587,0.0909,0,16,0,0,12,62914560
v2-C-b16,v2,C,16,571,571,1,2032,1.1653,0.138,0,16,0,0,83,435159040
v2-C-b16,v2,C,16,572,572,3,2032,2.9812,3.208,1920,2032,120,629145600,146,765460480
v2-C-b16,v2,C,16,573,573,1,512,0.482,0.4251,16,32,1,5242880,29,152043520
v2-C-b16,v2,C,16,574,574,1,2032,1.1616,0.134,0,112,0,0,81,424673280
v2-C-b16,v2,C,16,575,575,1,2032,1.2706,0.2594,0,32,0,0,76,398458880
v2-C-b16,v2,C,16,576,576,1,2032,2.4999,2.6863,2032,2032,112,587202560,122,639631360
v2-C-b16,v2,C,16,577,577,1,1600,0.7812,0.1097,0,16,0,0,50,262144000
v2-C-b16,v2,C,16,578,578,1,2000,1.1519,0.1531,0,16,0,0,75,393216000
v2-C-b16,v2,C,16,579,579,2,2032,2.8522,3.0531,1920,2032,120,629145600,131,686817280
v2-C-b16,v2,C,16,580,580,1,320,0.0974,0.0489,0,16,0,0,8,41943040
v2-C-b16,v2,C,16,581,581,1,2032,2.6548,2.8041,2032,2032,127,665845760,88,461373440
v2-C-b16,v2,C,16,582,582,1,976,0.3658,0.0539,0,16,0,0,0,0
v2-C-b16,v2,C,16,583,583,1,2032,1.1657,0.1366,0,112,0,0,29,152043520
v2-C-b16,v2,C,16,584,584,1,896,0.3003,0.0796,0,16,0,0,13,68157440
v2-C-b16,v2,C,16,585,585,1,2032,2.6544,2.851,1920,2032,120,629145600,133,697303040
v2-C-b16,v2,C,16,586,586,1,160,0.0426,0.0303,0,16,0,0,2,10485760
v2-C-b16,v2,C,16,587,587,2,2032,2.2036,2.3279,1920,2032,120,629145600,66,346030080
v2-C-b16,v2,C,16,588,588,2,2032,0.6327,0.6815,2016,2032,126,660602880,0,0
v2-C-b16,v2,C,16,589,589,1,464,0.1291,0.0505,16,128,1,5242880,0,0
v2-C-b16,v2,C,16,590,590,1,80,0.0478,0.0855,0,16,0,0,21,110100480
v2-C-b16,v2,C,16,591,591,4,2032,1.0449,1.109,2032,2032,127,665845760,4,20971520
v2-C-b16,v2,C,16,592,592,1,2032,0.0446,0.0389,16,2032,0,0,0,0
v2-C-b16,v2,C,16,593,593,1,2032,1.1731,0.0729,16,32,1,5242880,0,0
v2-C-b16,v2,C,16,594,594,1,2032,1.1736,0.08,0,16,0,0,21,110100480
v2-C-b16,v2,C,16,595,595,1,2032,1.2059,0.205,0,0,0,0,83,435159040
v2-C-b16,v2,C,16,596,596,1,2032,2.5141,1.693,592,592,37,193986560,141,739246080
v2-C-b16,v2,C,16,597,597,1,2032,1.1795,0.1492,0,16,0,0,78,408944640
v2-C-b16,v2,C,16,598,598,1,2032,3.0163,2.2893,16,128,1,5242880,177,927989760
v2-C-b16,v2,C,16,599,599,1,2032,1.1892,0.1512,0,16,0,0,72,377487360
v1-D-b256,v1,D,256,0,0,1,1008,0.4104,0.4194,0,0,0,0,0,0
v1-D-b256,v1,D,256,1,1,1,2032,1.7844,7.8857,0,16,0,0,8,671088640
v1-D-b256,v1,D,256,2,2,1,2032,2.5669,8.033,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,3,3,1,2032,2.5891,7.8962,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,4,4,1,2032,1.1484,7.9908,0,0,0,0,7,587202560
v1-D-b256,v1,D,256,5,5,1,368,0.6149,0.2359,0,112,0,0,1,83886080
v1-D-b256,v1,D,256,6,6,1,160,0.0844,0.0651,0,16,0,0,0,0
v1-D-b256,v1,D,256,7,7,1,1792,0.9057,6.1664,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,8,8,1,2032,2.0578,7.859,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,9,9,1,1872,1.8407,6.7177,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,10,10,1,2032,2.246,7.8847,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,11,11,1,1056,1.4616,1.5434,0,112,0,0,4,335544320
v1-D-b256,v1,D,256,12,12,1,2032,1.092,6.4945,0,288,0,0,6,503316480
v1-D-b256,v1,D,256,13,13,1,48,0.0283,0.0297,0,16,0,0,0,0
v1-D-b256,v1,D,256,14,14,1,48,0.0274,0.0242,0,0,0,0,0,0
v1-D-b256,v1,D,256,15,15,1,176,0.0412,0.027,0,0,0,0,0,0
v1-D-b256,v1,D,256,16,16,1,2032,1.0527,0.2615,0,2016,0,0,0,0
v1-D-b256,v1,D,256,17,17,1,208,0.049,0.0388,0,16,0,0,0,0
v1-D-b256,v1,D,256,18,18,1,2032,1.1348,7.74,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,19,19,1,288,1.4435,0.2778,0,16,0,0,1,83886080
v1-D-b256,v1,D,256,20,20,1,448,0.1281,0.1113,0,112,0,0,1,83886080
v1-D-b256,v1,D,256,21,21,1,1184,0.5166,1.6557,0,112,0,0,4,335544320
v1-D-b256,v1,D,256,22,22,1,2032,2.0314,7.8532,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,23,23,1,2032,3.1765,8.2999,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,24,24,1,2032,3.1896,8.2146,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,25,25,1,48,2.1018,0.2956,0,16,0,0,0,0
v1-D-b256,v1,D,256,26,26,1,2032,2.202,2.2151,1504,1792,6,492830720,0,0
v1-D-b256,v1,D,256,27,27,1,1920,1.0425,7.091,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,28,28,1,960,2.4495,1.179,0,112,0,0,3,251658240
v1-D-b256,v1,D,256,29,29,1,2032,2.0295,7.8434,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,30,30,1,2032,0.057,0.0308,0,2016,0,0,0,0
v1-D-b256,v1,D,256,31,31,1,928,2.4918,1.1561,0,112,0,0,3,251658240
v1-D-b256,v1,D,256,32,32,1,2032,2.0382,7.9384,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,33,33,1,64,0.0288,0.0243,0,0,0,0,0,0
v1-D-b256,v1,D,256,34,34,1,2032,3.2999,8.1331,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,35,35,1,2032,1.1541,8.0128,0,0,0,0,7,587202560
v1-D-b256,v1,D,256,36,36,1,1616,3.8058,4.967,0,16,0,0,6,503316480
v1-D-b256,v1,D,256,37,37,1,2032,2.2291,2.2225,1504,1792,6,492830720,0,0
v1-D-b256,v1,D,256,38,38,1,496,0.1177,0.1217,0,16,0,0,1,83886080
v1-D-b256,v1,D,256,39,39,1,48,0.3318,0.0803,0,16,0,0,0,0
v1-D-b256,v1,D,256,40,40,2,2032,0.8306,0.9335,1520,1536,6,498073600,1,83886080
v1-D-b256,v1,D,256,41,41,1,2032,1.1549,7.9101,0,0,0,0,7,587202560
v1-D-b256,v1,D,256,42,42,1,816,0.2495,0.7208,0,112,0,0,3,251658240
v1-D-b256,v1,D,256,43,43,1,2032,4.1322,8.3378,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,44,44,1,2032,2.113,2.1583,1504,1792,6,492830720,0,0
v1-D-b256,v1,D,256,45,45,1,2032,1.4914,7.7817,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,46,46,1,128,0.0336,0.0254,0,0,0,0,0,0
v1-D-b256,v1,D,256,47,47,1,896,2.4717,1.0785,0,112,0,0,3,251658240
v1-D-b256,v1,D,256,48,48,1,1760,1.7992,5.1547,0,112,0,0,6,503316480
v1-D-b256,v1,D,256,49,49,1,2032,0.0574,0.0295,0,2016,0,0,0,0
v1-D-b256,v1,D,256,50,50,1,2032,3.0481,8.1642,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,51,51,1,2032,0.0582,0.0304,0,2016,0,0,0,0
v1-D-b256,v1,D,256,52,52,1,2032,3.3855,8.1539,0,80,0,0,7,587202560
v1-D-b256,v1,D,256,53,53,1,240,2.175,0.2963,0,112,0,0,0,0
v1-D-b256,v1,D,256,54,54,1,2032,0.0671,0.047,0,2016,0,0,0,0
v1-D-b256,v1,D,256,55,55,1,2032,1.1701,7.9941,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,56,56,1,336,2.2738,0.3369,0,112,0,0,1,83886080
v1-D-b256,v1,D,256,57,57,1,2032,1.4581,8.0282,0,32,0,0,7,587202560
v1-D-b256,v1,D,256,58,58,1,160,0.0403,0.028,0,0,0,0,0,0
v1-D-b256,v1,D,256,59,59,1,2032,0.0586,0.0357,0,2016,0,0,0,0
v1-D-b256,v1,D,256,60,60,1,1152,0.4301,1.6423,0,0,0,0,4,335544320
v1-D-b256,v1,D,256,61,61,1,624,2.8583,0.6268,0,112,0,0,2,167772160
v1-D-b256,v1,D,256,62,62,1,2032,2.0173,7.8025,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,63,63,1,2032,3.4442,8.1185,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,64,64,1,2032,3.4463,8.2624,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,65,65,1,2032,3.495,8.2933,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,66,66,1,2032,3.3589,8.2172,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,67,67,1,1488,2.9419,3.5967,0,32,0,0,5,419430400
v1-D-b256,v1,D,256,68,68,1,2032,2.0972,2.1103,1504,1792,6,492830720,0,0
v1-D-b256,v1,D,256,69,69,1,2032,1.1562,7.8656,0,80,0,0,7,587202560
v1-D-b256,v1,D,256,70,70,1,2032,2.5835,8.0353,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,71,71,1,2032,3.4926,8.1695,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,72,72,1,2032,6.0963,10.8292,512,512,2,167772160,5,419430400
v1-D-b256,v1,D,256,73,73,1,2032,1.1538,8.0109,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,74,74,1,2032,1.514,5.1507,0,592,0,0,5,419430400
v1-D-b256,v1,D,256,75,75,1,48,0.2235,0.0688,0,16,0,0,0,0
v1-D-b256,v1,D,256,76,76,1,48,0.0269,0.0295,0,16,0,0,0,0
v1-D-b256,v1,D,256,77,77,1,1920,1.0331,7.1456,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,78,78,1,2032,3.8188,8.2162,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,79,79,1,1088,2.774,1.7903,0,112,0,0,4,335544320
v1-D-b256,v1,D,256,80,80,1,2032,1.6337,1.5796,448,1792,2,146800640,0,0
v1-D-b256,v1,D,256,81,81,1,64,0.0414,0.0426,0,0,0,0,0,0
v1-D-b256,v1,D,256,82,82,1,2032,1.7477,7.2307,256,256,1,83886080,6,503316480
v1-D-b256,v1,D,256,83,83,1,2032,1.1349,7.8795,0,112,0,0,6,503316480
v1-D-b256,v1,D,256,84,84,1,2032,4.0363,8.3241,0,16,0,0,8,671088640
v1-D-b256,v1,D,256,85,85,1,560,2.2609,0.5157,0,112,0,0,2,167772160
v1-D-b256,v1,D,256,86,86,1,2032,1.0328,5.0521,0,592,0,0,5,419430400
v1-D-b256,v1,D,256,87,87,1,48,0.0247,0.0241,0,16,0,0,0,0
v1-D-b256,v1,D,256,88,88,1,2032,1.1529,8.0177,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,89,89,1,2032,3.8811,8.2904,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,90,90,1,2032,1.0275,5.1177,0,592,0,0,5,419430400
v1-D-b256,v1,D,256,91,91,1,1600,2.8776,4.279,288,768,2,94371840,3,251658240
v1-D-b256,v1,D,256,92,92,1,2032,1.4263,7.7353,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,93,93,1,1104,2.7734,1.8606,0,112,0,0,4,335544320
v1-D-b256,v1,D,256,94,94,2,2032,0.3285,0.0599,0,1728,0,0,0,0
v1-D-b256,v1,D,256,95,95,1,2032,1.9281,1.9489,1792,1792,7,587202560,0,0
v1-D-b256,v1,D,256,96,96,1,2032,1.1413,7.7716,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,97,97,1,2032,0.0622,0.0499,0,2016,0,0,0,0
v1-D-b256,v1,D,256,98,98,1,1152,2.6077,1.9086,0,112,0,0,4,335544320
v1-D-b256,v1,D,256,99,99,1,1696,2.1232,4.8913,0,112,0,0,6,503316480
v1-D-b256,v1,D,256,100,100,1,1808,2.9543,6.5951,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,101,101,3,2032,0.0615,0.0456,0,2016,0,0,0,0
v1-D-b256,v1,D,256,102,102,1,528,2.4983,0.4852,0,112,0,0,2,167772160
v1-D-b256,v1,D,256,103,103,1,2032,1.8379,8.1084,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,104,104,2,1184,2.6331,0.6923,656,768,3,214958080,1,83886080
v1-D-b256,v1,D,256,105,105,1,2032,1.1407,7.8498,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,106,106,1,2032,1.1541,8.0091,0,0,0,0,7,587202560
v1-D-b256,v1,D,256,107,107,1,2032,3.9607,4.139,1504,1792,6,492830720,0,0
v1-D-b256,v1,D,256,108,108,1,2032,1.1555,7.8826,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,109,109,1,2032,3.5073,8.1264,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,110,110,1,2032,3.2693,8.3488,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,111,111,1,944,2.5835,1.2366,0,16,0,0,3,251658240
v1-D-b256,v1,D,256,112,112,1,2032,2.0967,7.9138,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,113,113,2,2032,2.8679,0.6797,1680,1792,7,550502400,0,0
v1-D-b256,v1,D,256,114,114,1,1680,0.818,4.714,0,112,0,0,6,503316480
v1-D-b256,v1,D,256,115,115,1,2032,3.1908,8.1546,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,116,116,1,2032,3.539,8.2884,0,80,0,0,7,587202560
v1-D-b256,v1,D,256,117,117,1,624,2.5328,0.6273,0,16,0,0,2,167772160
v1-D-b256,v1,D,256,118,118,1,2032,1.775,7.8118,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,119,119,1,2032,3.6205,8.2314,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,120,120,1,2032,3.5452,8.1065,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,121,121,1,768,2.5452,0.9452,0,112,0,0,3,251658240
v1-D-b256,v1,D,256,122,122,1,1968,2.0883,7.3899,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,123,123,1,2032,4.1326,8.6289,512,512,2,167772160,5,419430400
v1-D-b256,v1,D,256,124,124,1,2032,1.1399,7.9126,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,125,125,1,2032,3.8986,8.1731,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,126,126,1,2032,2.9044,2.981,1792,1792,7,587202560,0,0
v1-D-b256,v1,D,256,127,127,1,2032,1.1551,7.881,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,128,128,1,48,2.449,0.3163,0,16,0,0,0,0
v1-D-b256,v1,D,256,129,129,1,2032,1.1655,7.9979,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,130,130,1,80,2.4679,0.3121,0,16,0,0,0,0
v1-D-b256,v1,D,256,131,131,1,2032,1.1251,5.5341,0,288,0,0,5,419430400
v1-D-b256,v1,D,256,132,132,1,944,0.318,0.9308,0,16,0,0,3,251658240
v1-D-b256,v1,D,256,133,133,1,2032,3.4765,8.1901,0,32,0,0,7,587202560
v1-D-b256,v1,D,256,134,134,1,2032,3.5615,8.1706,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,135,135,1,2032,3.4753,8.1922,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,136,136,1,608,2.584,0.5754,0,112,0,0,2,167772160
v1-D-b256,v1,D,256,137,137,1,416,0.8078,0.1858,0,16,0,0,1,83886080
v1-D-b256,v1,D,256,138,138,1,48,0.3483,0.0878,0,16,0,0,0,0
v1-D-b256,v1,D,256,139,139,1,2032,1.1527,7.9234,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,140,140,1,2032,1.1556,8.0315,0,0,0,0,7,587202560
v1-D-b256,v1,D,256,141,141,1,2032,3.5486,8.1683,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,142,142,1,1584,3.047,4.7209,0,16,0,0,6,503316480
v1-D-b256,v1,D,256,143,143,1,768,2.2189,0.8859,0,112,0,0,3,251658240
v1-D-b256,v1,D,256,144,144,1,1840,1.7958,6.4797,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,145,145,1,2032,3.3581,8.0442,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,146,146,1,1872,3.3348,7.0986,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,147,147,1,2032,3.6731,8.1204,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,148,148,1,64,2.498,0.3314,0,16,0,0,0,0
v1-D-b256,v1,D,256,149,149,1,48,0.0272,0.0278,0,16,0,0,0,0
v1-D-b256,v1,D,256,150,150,1,2032,1.1696,7.9618,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,151,151,1,400,2.5283,0.3713,0,16,0,0,1,83886080
v1-D-b256,v1,D,256,152,152,1,2032,1.4979,8.0672,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,153,153,1,784,2.6724,0.9904,0,112,0,0,3,251658240
v1-D-b256,v1,D,256,154,154,1,2032,2.0063,7.7578,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,155,155,1,2032,3.4355,8.0891,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,156,156,1,2032,3.6124,8.1957,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,157,157,1,2032,2.7084,2.8119,1792,1792,7,587202560,0,0
v1-D-b256,v1,D,256,158,158,1,2032,0.0632,0.0477,0,2016,0,0,0,0
v1-D-b256,v1,D,256,159,159,1,688,0.2115,0.3908,0,16,0,0,2,167772160
v1-D-b256,v1,D,256,160,160,1,2032,1.8448,7.8266,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,161,161,1,2032,0.0588,0.0334,0,2016,0,0,0,0
v1-D-b256,v1,D,256,162,162,1,2032,3.6084,8.225,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,163,163,1,2032,3.2144,3.319,1504,1792,6,492830720,0,0
v1-D-b256,v1,D,256,164,164,1,2032,1.1425,7.7928,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,165,165,1,2032,3.6506,8.249,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,166,166,1,400,2.3718,0.355,0,112,0,0,1,83886080
v1-D-b256,v1,D,256,167,167,1,16,0.03,0.0345,0,0,0,0,0,0
v1-D-b256,v1,D,256,168,168,1,2032,1.3738,7.7041,0,128,0,0,7,587202560
v1-D-b256,v1,D,256,169,169,1,240,2.3459,0.3106,0,112,0,0,0,0
v1-D-b256,v1,D,256,170,170,1,2032,1.161,7.9479,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,171,171,1,2032,3.0362,3.1124,1248,1792,5,408944640,0,0
v1-D-b256,v1,D,256,172,172,1,256,0.0504,0.0526,0,112,0,0,1,83886080
v1-D-b256,v1,D,256,173,173,1,2032,1.4521,7.7583,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,174,174,1,1344,2.7384,2.9746,0,112,0,0,5,419430400
v1-D-b256,v1,D,256,175,175,1,512,1.7366,0.3701,0,112,0,0,2,167772160
v1-D-b256,v1,D,256,176,176,1,864,0.9116,0.8068,0,112,0,0,3,251658240
v1-D-b256,v1,D,256,177,177,1,2032,2.113,7.7504,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,178,178,1,2032,3.7332,8.3088,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,179,179,1,2032,3.5641,8.2529,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,180,180,4,2032,3.3833,3.5256,1792,1792,7,587202560,0,0
v1-D-b256,v1,D,256,181,181,1,2032,2.0634,2.059,1504,1792,6,492830720,0,0
v1-D-b256,v1,D,256,182,182,3,2032,1.2254,1.1788,1680,1792,7,550502400,0,0
v1-D-b256,v1,D,256,183,183,1,2032,1.1359,7.7271,0,160,0,0,7,587202560
v1-D-b256,v1,D,256,184,184,1,2032,3.2665,8.1937,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,185,185,1,2032,2.7724,2.8681,1504,1792,6,492830720,0,0
v1-D-b256,v1,D,256,186,186,1,2032,1.143,7.7721,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,187,187,1,2032,0.0593,0.034,0,2016,0,0,0,0
v1-D-b256,v1,D,256,188,188,1,2032,3.1848,8.2309,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,189,189,1,2032,3.4686,8.2884,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,190,190,1,2032,3.0706,3.147,1248,1792,5,408944640,0,0
v1-D-b256,v1,D,256,191,191,1,2032,0.0629,0.0469,0,2016,0,0,0,0
v1-D-b256,v1,D,256,192,192,1,2032,1.1423,7.7919,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,193,193,1,48,2.5527,0.3246,0,16,0,0,0,0
v1-D-b256,v1,D,256,194,194,1,2032,1.1807,8.1063,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,195,195,1,2032,1.1537,8.0172,0,0,0,0,7,587202560
v1-D-b256,v1,D,256,196,196,1,2032,5.0927,8.3196,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,197,197,1,2032,3.7175,8.3621,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,198,198,1,2032,3.4293,8.1681,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,199,199,1,2032,4.6826,9.3336,512,512,2,167772160,5,419430400
v1-D-b256,v1,D,256,200,200,5,2032,2.2653,2.2902,1792,1792,7,587202560,0,0
v1-D-b256,v1,D,256,201,201,1,2032,1.1552,7.8763,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,202,202,1,2032,3.5055,8.2507,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,203,203,1,2032,3.5309,8.2198,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,204,204,1,2032,3.6717,8.2429,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,205,205,1,2032,3.1738,3.3029,1792,1792,7,587202560,0,0
v1-D-b256,v1,D,256,206,206,1,2032,1.7008,1.6998,1776,1792,7,581959680,0,0
v1-D-b256,v1,D,256,207,207,1,2032,1.1386,7.7737,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,208,208,1,1648,3.2824,5.0229,0,16,0,0,6,503316480
v1-D-b256,v1,D,256,209,209,1,2032,3.336,8.3233,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,210,210,1,2032,3.5734,8.3181,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,211,211,1,2032,3.5458,8.2186,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,212,212,1,2032,6.4872,6.9189,1504,1792,6,492830720,0,0
v1-D-b256,v1,D,256,213,213,1,208,0.0515,0.0451,0,16,0,0,0,0
v1-D-b256,v1,D,256,214,214,6,2032,2.8168,2.9105,1792,1792,7,587202560,0,0
v1-D-b256,v1,D,256,215,215,1,1040,1.4303,1.5845,752,768,3,246415360,1,83886080
v1-D-b256,v1,D,256,216,216,1,1936,1.0513,7.2453,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,217,217,1,2032,1.9207,7.8788,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,218,218,1,2032,2.2753,7.8882,256,256,1,83886080,6,503316480
v1-D-b256,v1,D,256,219,219,1,800,0.2522,0.7319,0,16,0,0,3,251658240
v1-D-b256,v1,D,256,220,220,2,2032,6.1869,5.1594,1680,1792,7,550502400,0,0
v1-D-b256,v1,D,256,221,221,1,2032,0.0639,0.05,0,2016,0,0,0,0
v1-D-b256,v1,D,256,222,222,1,2032,1.1381,7.7628,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,223,223,1,592,1.5309,0.444,0,112,0,0,2,167772160
v1-D-b256,v1,D,256,224,224,1,1568,1.0203,4.2134,0,16,0,0,6,503316480
v1-D-b256,v1,D,256,225,225,1,2032,3.0714,8.1529,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,226,226,4,2032,3.1771,1.2069,1680,1792,7,550502400,0,0
v1-D-b256,v1,D,256,227,227,1,2032,0.8101,0.7142,1504,1792,6,492830720,0,0
v1-D-b256,v1,D,256,228,228,1,2032,1.0855,6.3436,0,400,0,0,6,503316480
v1-D-b256,v1,D,256,229,229,1,608,0.1675,0.3279,0,16,0,0,2,167772160
v1-D-b256,v1,D,256,230,230,1,2032,3.7267,6.829,0,336,0,0,6,503316480
v1-D-b256,v1,D,256,231,231,1,144,0.0352,0.0254,0,16,0,0,0,0
v1-D-b256,v1,D,256,232,232,1,2032,1.1574,7.9553,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,233,233,1,2032,4.9571,8.2923,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,234,234,1,2032,3.2812,3.3837,1504,1792,6,492830720,0,0
v1-D-b256,v1,D,256,235,235,1,2032,1.1557,7.8902,0,0,0,0,7,587202560
v1-D-b256,v1,D,256,236,236,1,2032,0.058,0.0325,0,2016,0,0,0,0
v1-D-b256,v1,D,256,237,237,1,80,0.0361,0.0371,0,16,0,0,0,0
v1-D-b256,v1,D,256,238,238,1,1088,0.3852,1.5062,0,112,0,0,4,335544320
v1-D-b256,v1,D,256,239,239,1,608,2.9338,0.6397,0,112,0,0,2,167772160
v1-D-b256,v1,D,256,240,240,1,2032,1.7313,7.8004,0,112,0,0,7,587202560
